Accident_Date,Accident_Time,LATITUDE,LONGITUDE,AStreet,BStreet,FatalInjuries,MajorInjuries,Involving,Nearest_Intersection,SPD,LEN,ACC,VOL,F85th,LOCAL,F50th,Precip,Air max,min,obs,Accident
8/14/17,11:35:00.000Z,37.33919716,-121.884204,SANTA CLARA ST,SEVENTH ST,0,1,1,SANTA CLARA ST & SEVENTH ST,30,7300,79,12500,34,0,30.5,0,82,59,70.5,1
8/15/17,21:24:00.000Z,37.3223535,-121.7659172,MURILLO AV,ROSE TERRASSE ,0,1,0,MURILLO AV & ROSE TERRASSE ,35,2900,0,1150,39,0,35,0,82,59,70.5,1
8/19/17,15:20:00.000Z,37.30362059,-121.8973246,LINCOLN AV,MINNESOTA AV,0,1,1,232' north of LINCOLN AV & MINNESOTA AV,25,4800,11,850,28.5,0,24.5,0,80,58,69,1
8/19/17,19:11:00.000Z,37.26338326,-121.7951783,BRODERICK DR,COYOTE RD,0,1,0,BRODERICK DR & COYOTE RD,35,9900,12,8700,37.5,0,34.5,0,80,58,69,1
8/20/17,01:47:00.000Z,37.28308452,-121.8237688,RUDD CT,SENTER RD,0,1,0,RUDD CT & SENTER RD,35,3100,20,6100,37,0,34,0.02,79,58,68.5,1
8/23/17,11:09:00.000Z,37.30607075,-122.0322699,DE ANZA BL,ROLLINGDELL DR,0,1,0,DE ANZA BL & ROLLINGDELL DR,35,5650,18,15700,40,0,36.5,0,82,58,70,1
8/23/17,22:49:00.000Z,37.29078373,-121.9766109,LATIMER AV,SAN TOMAS RD,0,1,0,376' north of LATIMER AV & SAN TOMAS RD,35,5100,20,12900,38.7,0,34.7,0,82,58,70,1
8/26/17,01:52:00.000Z,37.2514644,-121.8175067,BLOSSOM HILL RD,LEAN AV,0,1,0,155' east of BLOSSOM HILL RD & LEAN AV,35,2800,19,6450,38,0,34,0,82,58,70,1
8/30/17,06:29:00.000Z,37.29342558,-121.8332272,CAPITOL EX,SENTER RD,1,0,1,1580' east of CAPITOL EX & SENTER RD,40,15150,187,23450,42.8,0,38.5,0,81,59,70,1
8/31/17,07:55:00.000Z,37.31242082,-121.903936,COE AV,LINCOLN AV,0,1,0,132' east of COE AV & LINCOLN AV,35,3600,73,21700,36.5,0,32.5,0,84,59,71.5,1
9/7/17,18:53:00.000Z,37.32350544,-121.9114208,RACE ST,SAN CARLOS ST,1,0,1,100' west of RACE ST & SAN CARLOS ST,25,2800,16,11400,29.7,0,26.7,0,83,58,70.5,1
9/11/17,22:56:00.000Z,37.38220651,-121.9053807,BROKAW RD,NIMITZ FR,0,1,2,126' west of BROKAW RD & NIMITZ FR,30,2170,3,4400,33,0,30,0,82,57,69.5,1
9/11/17,23:00:00.000Z,37.34074263,-121.8200668,CAPITOL EX,OCALA AV,1,0,0,170' east of CAPITOL EX & OCALA AV,35,3600,26,20000,38,0,34.5,0,82,57,69.5,1
9/15/17,08:27:00.000Z,37.30155381,-121.9566199,ESSEX WY,PAYNE AV,0,1,1,ESSEX WY & PAYNE AV,30,2640,5,1700,31.5,0,28,0,78,57,67.5,1
9/15/17,06:46:00.000Z,37.36696554,-121.8267073,ALUM ROCK AV,MANNING AV,0,1,1,ALUM ROCK AV & MANNING AV,35,3054,30,29000,41,0,36,0,78,57,67.5,1
9/15/17,20:25:00.000Z,37.25963564,-121.8893914,BRANHAM LN,CAPAY DR,0,1,0,BRANHAM LN & CAPAY DR,30,5400,9,3850,34.5,0,31,0,78,57,67.5,1
9/16/17,22:44:00.000Z,37.36067521,-121.8633553,KING RD,SCHULTE DR,0,1,0,KING RD & SCHULTE DR,40,13100,281,29500,41.3,0,37.3,0.02,79,56,67.5,1
9/18/17,20:28:00.000Z,37.25786479,-121.9485432,BASCOM AV,WHITE OAKS AV,0,1,1,330' north of BASCOM AV & WHITE OAKS AV,30,4385,4,3650,33.5,0,29.5,0,80,58,69,1
9/19/17,21:06:00.000Z,37.26026895,-121.8101586,CHYNOWETH AV,MONTEREY RD,0,1,1,830' south of CHYNOWETH AV & MONTEREY RD,30,950,2,4000,37,1,30,0.01,82,56,69,1
9/20/17,22:31:00.000Z,37.33210535,-121.8331432,BERMUDA WY,OCALA AV,1,0,1,235' east of BERMUDA WY & OCALA AV,35,5400,38,11050,39.3,0,34.7,0,83,56,69.5,1
9/20/17,10:24:00.000Z,37.26515415,-121.9397343,CALVIN AV,CAMDEN AV,0,1,0,CALVIN AV & CAMDEN AV,25,6973,14,1900,30.7,0,27.3,0,83,56,69.5,1
9/21/17,00:19:00.000Z,37.37178931,-121.9198369,AIRPORT PW,OLD BAYSHORE HW,0,1,1,145' west of AIRPORT PW & OLD BAYSHORE HW,35,2200,8,10400,38,0,33,0,82,57,69.5,1
9/22/17,17:18:00.000Z,37.25309016,-121.7998979,ENDICOTT BL,GREAT OAKS BL,0,1,0,3500' north of ENDICOTT BL & GREAT OAKS BL,35,3700,4,5100,38.5,0,34,0.02,82,57,69.5,1
9/26/17,17:53:00.000Z,37.25906315,-121.8762462,ALMADEN EX,CHERRY AV,1,0,2,ALMADEN EX & CHERRY AV,35,13450,54,7200,37.3,0,33.3,0.01,80,56,68,1
9/27/17,21:40:00.000Z,37.33212414,-121.8991365,DELMAS AV,SANTA CLARA ST,0,1,1,295' west of DELMAS AV & SANTA CLARA ST,25,2700,4,1200,27.5,0,24,0,79,57,68,1
10/2/17,14:03:00.000Z,37.32829181,-121.8317693,CUNNINGHAM AV,KING RD,0,1,1,CUNNINGHAM AV & KING RD,35,3520,9,4100,38.5,0,35,0.01,77,56,66.5,1
10/4/17,08:56:00.000Z,37.28835711,-121.8283587,SENTER RD,SEVEN TREES VILLAGE WY,1,0,0,150' north of SENTER RD & SEVEN TREES VILLAGE WY,30,1850,17,9025,34,0,31,0.02,77,55,66,1
10/5/17,20:24:00.000Z,37.26347367,-121.9434877,BASCOM AV,SHELLEY AV,1,0,1,125' north of BASCOM AV & SHELLEY AV,40,4051,17,20100,44.5,0,39.5,0.01,78,54,66,1
10/5/17,08:10:00.000Z,37.33583663,-121.8860416,FOURTH ST,SAN FERNANDO ST,0,1,1,FOURTH ST & SAN FERNANDO ST,25,1500,21,6350,26,0,23,0.01,78,54,66,1
10/5/17,03:01:00.000Z,37.34177099,-121.8403501,BAL HARBOR WY,STORY RD,0,1,2,BAL HARBOR WY & STORY RD,35,8200,197,17650,36.3,0,32.5,0.01,78,54,66,1
10/6/17,17:09:00.000Z,37.33766024,-121.8916878,FIRST ST,ST JOHN ST,0,1,2,FIRST ST & ST JOHN ST,20,3250,33,4300,21.5,0,19.5,0,78,55,66.5,1
10/9/17,10:06:00.000Z,37.27443076,-121.8603242,CAPITOL EX,NARVAEZ AV,0,1,0,CAPITOL EX & NARVAEZ AV,35,3440,8,7900,39,0,37,0.02,79,54,66.5,1
10/9/17,20:32:00.000Z,37.23938306,-121.8038489,COTTLE RD,HOSPITAL PW,0,1,1,COTTLE RD & HOSPITAL PW,40,9385,11,10850,44,0,40,0.02,79,54,66.5,1
10/11/17,03:03:00.000Z,37.28044604,-121.8610259,HILLSDALE AV,MOUNTAIN SPRINGS DR,0,1,0,HILLSDALE AV & MOUNTAIN SPRINGS DR,35,2300,28,12100,39,0,35,0,76,53,64.5,1
10/12/17,15:59:00.000Z,37.37014261,-121.8623667,EDUCATIONAL PARK DR,PINE HOLLOW CI,0,1,0,EDUCATIONAL PARK DR & PINE HOLLOW CI,30,4000,8,4800,32,0,28.5,0.04,76,53,64.5,1
10/13/17,20:23:00.000Z,37.32382383,-121.8237654,HURAN DR,TULLY RD,0,1,1,HURAN DR & TULLY RD,35,6000,15,6250,39.5,0,35,0.09,76,53,64.5,1
10/14/17,01:10:00.000Z,37.32475017,-121.8677483,ELEVENTH ST,KEYES ST,0,1,0,ELEVENTH ST & KEYES ST,30,14650,183,25700,34.3,0,30.5,0,77,53,65,1
10/14/17,17:24:00.000Z,37.30306044,-121.8071919,COLT WY,SILVER CREEK RD,0,1,2,170' west of COLT WY & SILVER CREEK RD,30,3100,25,9700,32.5,0,28.5,0,77,53,65,1
10/17/17,07:01:00.000Z,37.39728755,-121.8523966,MAUNA KEA LN,SIERRA RD,0,1,1,360' east of MAUNA KEA LN & SIERRA RD,35,2580,6,1100,38,0,32.5,0.01,76,52,64,1
10/28/17,07:25:00.000Z,37.32484443,-121.7870587,QUIMBY RD,REMINGTON WY,0,1,1,QUIMBY RD & REMINGTON WY,40,9000,27,15200,43.5,0,39,0.03,71,51,61,1
10/29/17,10:21:00.000Z,37.28393095,-121.8341514,CAPITOL EX,SEVEN TREES BL,2,1,0,440' south of CAPITOL EX & SEVEN TREES BL,35,9700,139,11850,39.5,0,35.5,0.08,69,51,60,1
10/31/17,20:53:00.000Z,37.31257391,-121.8701071,MONTEREY RD,SAN JOSE AV,1,0,1,126' north of MONTEREY RD & SAN JOSE AV,25,4830,19,7950,29.5,0,26.5,0.02,69,50,59.5,1
11/6/17,17:55:00.000Z,37.3625615,-121.9081169,GISH RD,KERLEY DR,0,1,1,GISH RD & KERLEY DR,30,2300,13,10200,34,0,30.5,0.02,69,49,59,1
11/7/17,18:36:00.000Z,37.32867162,-121.7983138,NORWOOD AV,WHITE RD,1,1,0,310' north of NORWOOD AV & WHITE RD,35,7640,15,3000,37.5,0,33,0.05,68,49,58.5,1
11/12/17,20:27:00.000Z,37.23879684,-121.8306503,SNELL AV,TUSCARORA DR,0,1,2,132' north of SNELL AV & TUSCARORA DR,40,5320,37,14250,42.5,0,38.5,0.08,66,46,56,1
11/20/17,17:00:00.000Z,37.25342615,-121.9096591,ROSS AV,ROSS CI,0,1,1,ROSS AV & ROSS CI,30,7500,36,8500,34.7,0,31,0.06,63,45,54,1
11/24/17,20:49:00.000Z,37.3223535,-121.7659172,MURILLO AV,ROSE TERRASSE ,1,0,0,MURILLO AV & ROSE TERRASSE ,35,2900,0,1150,39,0,35,0.09,61,44,52.5,1
11/25/17,18:56:00.000Z,37.25390863,-121.8715816,FOXCHASE DR,SANCHEZ DR,0,1,0,60' south of FOXCHASE DR & SANCHEZ DR,35,1880,1,5550,39,0,35.5,0.07,61,44,52.5,1
12/3/17,08:02:00.000Z,37.30927091,-121.9016637,EL ABRA WY,LINCOLN AV,0,1,0,50' south of EL ABRA WY & LINCOLN AV,30,3775,19,11300,32.5,0,29.5,0.07,61,43,52,1
12/4/17,13:24:00.000Z,37.27119458,-121.8685433,CLARKSTON DR,PEARL AV,0,1,2,CLARKSTON DR & PEARL AV,40,7200,32,10600,42.3,0,38.7,0.03,60,42,51,1
12/5/17,18:32:00.000Z,37.32622172,-121.9072983,CLEAVES AV,PARK AV,0,1,1,99' east of CLEAVES AV & PARK AV,25,920,4,2900,28,0,25,0.06,60,44,52,1
12/8/17,14:15:00.000Z,37.24621337,-121.8055271,BESWICK DR,HERLONG AV,0,1,0,BESWICK DR & HERLONG AV,35,2700,11,7150,39,0,35,0.07,61,44,52.5,1
12/8/17,21:01:00.000Z,37.36526377,-121.8501331,JACKSON AV,MCKEE RD,0,1,0,JACKSON AV & MCKEE RD,35,7530,49,15150,38.5,0,35,0.07,61,44,52.5,1
12/11/17,10:54:00.000Z,37.34719616,-121.8858896,TENTH ST,WASHINGTON ST,1,0,0,TENTH ST & WASHINGTON ST,35,3700,10,11750,39,0,34.5,0.1,59,44,51.5,1
12/12/17,06:43:00.000Z,37.35614669,-121.8191599,STORY RD,WHITE RD,0,1,0,STORY RD & WHITE RD,30,2600,25,6150,33.5,0,29.5,0.12,58,43,50.5,1
12/14/17,19:13:00.000Z,37.30796347,-121.847667,SENTER RD,TULLY RD,0,1,0,SENTER RD & TULLY RD,30,3900,23,6250,32.5,0,29.5,0.13,58,44,51,1
12/16/17,23:09:00.000Z,37.32620044,-121.8688352,BESTOR ST,ELEVENTH ST,0,1,1,BESTOR ST & ELEVENTH ST,30,14650,183,25700,34.3,0,30.5,0.05,59,41,50,1
12/16/17,02:39:00.000Z,37.3278105,-121.9320464,BASCOM AV,NAGLEE AV,0,1,0,75' north of BASCOM AV & NAGLEE AV,35,5040,19,11900,38,0,34.5,0.05,59,41,50,1
12/17/17,18:43:00.000Z,37.25382208,-121.9014183,BRANHAM LN,DENT AV,0,1,1,176' west of BRANHAM LN & DENT AV,30,5000,5,2350,33,0,29,0.06,59,41,50,1
12/18/17,02:04:00.000Z,37.25937706,-121.8902983,BRANHAM LN,JARVIS AV,0,1,0,BRANHAM LN & JARVIS AV,30,5400,9,3850,34.5,0,31,0.08,59,42,50.5,1
12/20/17,08:41:00.000Z,37.32376011,-121.8178509,EDGEVIEW DR,QUIMBY RD,1,2,0,EDGEVIEW DR & QUIMBY RD,35,4082,80,17100,39.5,0,35.5,0.1,57,41,49,1
12/21/17,14:58:00.000Z,37.30526059,-121.8628267,MONTEREY RD,THE PLANT DW,0,1,0,100' south of MONTEREY RD & THE PLANT DW,35,5970,130,30800,39.7,0,34.7,0.16,56,41,48.5,1
12/21/17,13:45:00.000Z,37.31480942,-121.8186985,ALDRICH WY,KING RD,0,1,0,ALDRICH WY & KING RD,35,14500,300,23900,37.8,0,34,0.16,56,41,48.5,1
12/21/17,02:25:00.000Z,37.36681335,-121.8693783,KING RD,MABURY RD,1,0,2,51' east of KING RD & MABURY RD,40,6650,32,12400,41.5,0,38,0.16,56,41,48.5,1
12/22/17,10:27:00.000Z,37.3406466,-121.9134142,STOCKTON AV,TAYLOR ST,0,1,0,120' west of STOCKTON AV & TAYLOR ST,30,1900,4,4550,29,0,25,0.11,55,40,47.5,1
12/24/17,16:48:00.000Z,37.29371094,-121.8735851,CURTNER AV,GUADALUPE FR,1,0,1,51' west of CURTNER AV & GUADALUPE FR,30,800,8,2250,31,0,28,0.04,57,40,48.5,1
12/26/17,10:30:00.000Z,37.31135782,-121.8688984,MONTEREY RD,PHELAN AV,0,1,2,MONTEREY RD & PHELAN AV,25,4830,19,7950,29.5,0,26.5,0.04,57,40,48.5,1
12/28/17,21:36:00.000Z,37.30421721,-121.9500184,FIRESIDE DR,WINCHESTER BL,0,1,1,200' north of FIRESIDE DR & WINCHESTER BL,25,2430,2,1450,28.5,0,24,0.15,56,42,49,1
12/29/17,10:33:00.000Z,37.31840278,-121.8687154,ALMA AV,SEVENTH ST,0,1,0,323' south of ALMA AV & SEVENTH ST,30,5000,50,7900,33.3,0,30,0.23,56,42,49,1
8/10/14,11,37.2367282,-121.8396426,BLOSSOM AV,SANTA TERESA BL,0,0,0,BLOSSOM AV & SANTA TERESA BL,35,4950,22,10200,40,0,36.5,0,83,59,71,0
8/10/14,14,37.3397101,-121.8899066,THIRD ST,JULIAN ST,0,0,0,THIRD ST & JULIAN ST,30,3600,26,3100,31,0,28.7,0,83,59,71,0
9/22/13,18,37.2936337,-122.0149602,MILLER AV,PROSPECT RD,0,0,0,MILLER AV & PROSPECT RD,35,6150,21,8300,39,0,35,0.02,82,57,69.5,0
8/13/14,13,37.381073,-121.9167599,CHARCOT AV,ZANKER RD,0,0,0,CHARCOT AV & ZANKER RD,35,3940,4,7600,36,0,33,0,83,59,71,0
2/8/14,2,37.2944361,-121.9136179,HAMILTON AV,MERIDIAN AV,0,0,0,HAMILTON AV & MERIDIAN AV,35,2700,24,14550,38,0,35,0.13,60,45,52.5,0
2/28/15,0,37.4008033,-121.8982229,FORTUNE DR,RINGWOOD AV,0,0,0,FORTUNE DR & RINGWOOD AV,35,2730,3,1450,39,0,35,0.04,65,46,55.5,0
3/6/16,15,37.2148343,-121.867204,BOSE LN,HAMPTON DR,0,0,0,BOSE LN & HAMPTON DR,25,2380,0,1300,29.5,0,25.5,0.11,65,46,55.5,0
8/4/15,20,37.3036263,-121.8610665,TULLY RD,MONTEREY RD,0,0,0,TULLY RD & MONTEREY RD,40,17800,240,40700,42.3,0,38,0,82,59,70.5,0
3/2/16,9,37.2934302,-121.9049307,PINE AV,HICKS AV,0,0,0,PINE AV & HICKS AV,30,2000,3,10800,33,0,30,0.12,64,47,55.5,0
3/2/16,15,37.2832929,-121.9944001,BUCKNALL RD,QUITO RD,0,0,0,BUCKNALL RD & QUITO RD,30,5100,10,5000,32.5,0,29.5,0.12,64,47,55.5,0
7/7/16,13,37.3732245,-121.9077195,JUNCTION AV,ROGERS AV,0,0,0,JUNCTION AV & ROGERS AV,30,1150,1,2800,34,0,30,0,83,57,70,0
7/7/16,23,37.3827681,-121.9251803,COMPONENT DR,FIRST ST,0,0,0,COMPONENT DR & FIRST ST,35,1560,1,3200,37,0,32,0,83,57,70,0
7/7/16,6,37.3991008,-121.9398465,RIVER OAKS PW,FIRST ST,0,0,0,RIVER OAKS PW & FIRST ST,35,7600,8,6500,38,0,32.7,0,83,57,70,0
1/8/13,18,37.3831144,-121.8565806,PENITENCIA CREEK RD,CAPITOL AV,0,0,0,PENITENCIA CREEK RD & CAPITOL AV,35,5050,19,7800,38.5,0,35,0.03,59,43,51,0
10/10/15,3,37.2743371,-121.8603913,NARVAEZ AV,CAPITOL EX,0,0,0,NARVAEZ AV & CAPITOL EX,35,2300,28,12100,39,0,35,0.03,77,53,65,0
2/17/14,11,37.36342,-121.9128779,SONORA AV (L),GUADALUPE PW,0,0,0,SONORA AV (L) & GUADALUPE PW,25,1760,2,4000,31,1,25,0.17,63,47,55,0
6/11/16,0,37.4123978,-121.93702,TASMAN DR,ZANKER RD,0,0,0,TASMAN DR & ZANKER RD,40,2600,11,14500,42,0,36,0,77,55,66,0
8/1/17,6,37.3279153,-121.932016,NAGLEE AV,BASCOM AV,0,0,0,NAGLEE AV & BASCOM AV,35,5040,19,11900,38,0,34.5,0,83,58,70.5,0
10/21/17,19,37.3353685,-121.8966167,ST JOHN ST,ALMADEN BL,0,0,0,ST JOHN ST & ALMADEN BL,20,6890,39,3000,25.5,0,22,0.02,73,53,63,0
8/8/13,15,37.2788526,-121.985808,VANDERBILT DR (L),VILLANOVA RD,0,0,0,VANDERBILT DR (L) & VILLANOVA RD,25,2650,2,950,31,1,25,0,85,60,72.5,0
4/26/16,9,37.3187249,-121.7606636,GURDWARA AV,ABORN RD,0,0,0,GURDWARA AV & ABORN RD,35,4050,9,2700,39,0,35.5,0,73,50,61.5,0
5/16/17,10,37.3658043,-121.8697846,MABURY RD (L),WHITE RD,0,0,0,MABURY RD (L) & WHITE RD,25,1900,9,2200,32,1,25,0.06,74,52,63,0
6/1/14,6,37.2900051,-121.8978028,COTTLE AV (SCHOOL ZONE),CURTNER AV,0,0,0,COTTLE AV (SCHOOL ZONE) & CURTNER AV,15,2200,4,3500,16.5,0,15,0,81,56,68.5,0
10/27/16,18,37.4123978,-121.93702,TASMAN DR,ZANKER RD,0,0,0,TASMAN DR & ZANKER RD,45,4200,17,21000,49,0,44,0.03,72,51,61.5,0
10/27/16,18,37.2496389,-121.8569206,INDIAN AV (L),SANTA TERESA BLVD,0,0,0,INDIAN AV (L) & SANTA TERESA BLVD,30,5280,2,400,32,1,28,0.03,72,51,61.5,0
10/13/17,13,37.3647332,-121.8916725,COMMERCIAL ST,OAKLAND RD,0,0,0,COMMERCIAL ST & OAKLAND RD,35,3200,35,24100,36,0,33,0.09,76,53,64.5,0
5/4/14,15,37.4252179,-121.9726778,GRAND BL,FIRST ST,0,0,0,GRAND BL & FIRST ST,30,2640,1,900,34,0,30,0.02,74,52,63,0
5/12/13,11,37.3606414,-121.8793215,TWENTY-THIRD ST (L),MISSION ST,0,0,0,TWENTY-THIRD ST (L) & MISSION ST,25,750,186,1240,32,1,25,0.01,75,51,63,0
5/12/13,10,37.260273,-121.8089833,MONTEREY RD,BLOSSOM HILL RD,0,0,0,MONTEREY RD & BLOSSOM HILL RD,45,14200,170,31100,49.7,0,43.7,0.01,75,51,63,0
12/6/15,0,37.3322979,-121.8935224,ALMADEN BL,100' N/O GRANT ST,0,0,0,ALMADEN BL & 100' N/O GRANT ST,30,4300,22,13100,33.5,0,29,0.07,61,45,53,0
4/8/15,5,37.2326407,-121.7721442,SAN IGNACIO AV,BERNAL RD,0,0,0,SAN IGNACIO AV & BERNAL RD,40,1850,6,17600,42,0,36,0.05,69,48,58.5,0
10/1/15,1,37.3336364,-121.9014645,MONTGOMERY ST,ST JOHN ST,0,0,0,MONTGOMERY ST & ST JOHN ST,25,850,1,2200,29,0,25,0.02,77,56,66.5,0
1/3/14,5,37.2797623,-121.6780363,SAN FELIPE RD,VILLAGES PW,0,0,0,SAN FELIPE RD & VILLAGES PW,40,3500,8,14100,44,0,40,0.06,58,41,49.5,0
1/3/14,2,37.2689623,-121.8337982,SKYWAY DR,SNELL AV,0,0,0,SKYWAY DR & SNELL AV,35,1925,9,8700,39,0,34,0.06,58,41,49.5,0
3/10/16,13,37.2920192,-121.9017718,CHERRY AV,ROBSHEAL DR,0,0,0,CHERRY AV & ROBSHEAL DR,25,6500,5,1000,27.5,0,24,0.17,66,47,56.5,0
3/10/16,1,37.4259676,-121.9748032,LIBERTY ST,FIRST ST,0,0,0,LIBERTY ST & FIRST ST,25,460,0,1200,26,0,22,0.17,66,47,56.5,0
2/21/16,7,37.3381636,-121.8854751,SAN FELIPE RD,S CITY LIMIT,0,0,0,SAN FELIPE RD & S CITY LIMIT,35,14280,17,3500,39,0,35.5,0.12,65,47,56,0
4/12/14,0,37.2327246,-121.8085887,LOS PINOS WY (L),COTTLE RD,0,0,0,LOS PINOS WY (L) & COTTLE RD,25,4100,5,2500,34.5,1,25,0.06,70,48,59,0
8/21/15,8,37.2757352,-121.877133,OLD ALMADEN RD,CAPITOL EX,0,0,0,OLD ALMADEN RD & CAPITOL EX,30,2400,1,3200,33,0,30,0,80,57,68.5,0
1/20/16,17,37.211053,-121.8069487,ALMADEN EX,HARRY RD,0,0,0,ALMADEN EX & HARRY RD,50,21700,288,20500,51,0,50,0.15,58,42,50,0
7/10/13,14,37.2960774,-121.7850024,NIEMAN BL,YERBA BUENA RD,0,0,0,NIEMAN BL & YERBA BUENA RD,40,3920,9,2950,43.5,0,40.5,0,83,58,70.5,0
7/10/13,9,37.310788,-121.9137487,FRUITDALE AV,MERIDIAN AV,0,0,0,FRUITDALE AV & MERIDIAN AV,30,850,7,8250,31,0,28,0,83,58,70.5,0
4/4/15,3,37.3359996,-121.8775357,SAN CARLOS ST,TENTH ST,0,0,0,SAN CARLOS ST & TENTH ST,25,2260,10,2700,27.5,0,23.5,0.07,69,48,58.5,0
4/28/17,23,37.2411244,-121.901651,CARTER AV,KOOSER RD,0,0,0,CARTER AV & KOOSER RD,30,3600,3,1900,32,0,27,0.05,72,51,61.5,0
7/17/15,11,37.2207125,-121.8653517,TRINIDAD DR,CAMDEN AV,0,0,0,TRINIDAD DR & CAMDEN AV,35,4600,10,10100,39.5,0,36.5,0,83,59,71,0
7/25/16,20,37.3329548,-121.8676652,MARGARET WY (L),FIFTH ST,0,0,0,MARGARET WY (L) & FIFTH ST,25,800,12,5100,34,1,25,0,82,59,70.5,0
5/28/13,2,37.3273564,-121.7669875,MURILLO AV,QUIMBY RD,0,0,0,MURILLO AV & QUIMBY RD,35,2900,0,1150,39,0,35,0.03,76,54,65,0
2/27/14,19,37.2797623,-121.6780363,SAN FELIPE RD,VILLAGES PW,0,0,0,SAN FELIPE RD & VILLAGES PW,40,3500,8,14100,44,0,40,0.2,64,46,55,0
2/27/14,4,37.3728843,-121.8853451,SIERRA RD,300' E/O HAZLETT WY,0,0,0,SIERRA RD & 300' E/O HAZLETT WY,25,1690,1,2250,31.5,0,27.5,0.2,64,46,55,0
10/14/15,5,37.3121816,-121.8938587,DELMAS AV,WILLOW ST,0,0,0,DELMAS AV & WILLOW ST,25,2700,4,1200,27.5,0,24,0,77,53,65,0
10/17/14,4,37.3006717,-121.858375,MONTEREY RD,OLD TULLY RD,0,0,0,MONTEREY RD & OLD TULLY RD,40,1400,46,35400,45,0,40,0.01,76,52,64,0
10/17/14,17,37.3233281,-121.9318754,SAN CARLOS ST,BASCOM AV,0,0,0,SAN CARLOS ST & BASCOM AV,35,9250,144,23300,37,0,32.7,0.01,76,52,64,0
8/22/14,4,37.3103594,-122.0135873,BOLLINGER RD,MILLER AV,0,0,0,BOLLINGER RD & MILLER AV,35,5100,35,17650,39,0,36,0,82,58,70,0
11/21/17,0,37.361957,-121.885939,BAYSHORE ROAD WEST,HEDDING ST,0,0,0,BAYSHORE ROAD WEST & HEDDING ST,30,1580,1,3900,32,0,29,0.03,62,46,54,0
11/21/17,13,37.3419449,-121.8595078,SUNNY CT (L),MC LAUGHLIN AV,0,0,0,SUNNY CT (L) & MC LAUGHLIN AV,25,2150,9,2000,31,1,25,0.03,62,46,54,0
7/23/17,13,37.2781107,-121.8321916,SEVEN TREES BL,SENTER RD,0,0,0,SEVEN TREES BL & SENTER RD,30,2300,21,4800,34,0,29,0,82,60,71,0
7/20/16,9,37.230338,-121.8967701,REDMOND AV,COLEMAN RD,0,0,0,REDMOND AV & COLEMAN RD,35,12400,17,4100,39,0,35,0,82,59,70.5,0
9/22/15,2,37.3257278,-121.86557,STORY RD,SENTER RD,0,0,0,STORY RD & SENTER RD,40,6200,182,34000,42,0,37.5,0.02,82,57,69.5,0
9/11/15,14,37.3319623,-121.9002176,AUTUMN ST,SANTA CLARA ST,0,0,0,AUTUMN ST & SANTA CLARA ST,25,1580,5,3000,29.5,0,26,0,82,57,69.5,0
11/1/17,7,37.2867515,-121.9663323,CAMPBELL AV,ABBEY LN,0,0,0,CAMPBELL AV & ABBEY LN,35,2300,5,22800,38,0,34,0,71,48,59.5,0
3/9/17,18,37.2944347,-121.9227306,LEIGH AV,HAMILTON AV,0,0,0,LEIGH AV & HAMILTON AV,35,8250,72,9950,40,0,36,0.11,65,46,55.5,0
11/26/17,0,37.3462475,-121.9152125,COLEMAN AV,HEDDING ST,0,0,0,COLEMAN AV & HEDDING ST,40,6230,41,31600,46,0,42,0.08,61,43,52,0
8/19/15,11,37.3608789,-121.8121764,STORY RD,CLAYTON RD,0,0,0,STORY RD & CLAYTON RD,30,3650,5,4800,33,0,30,0,80,58,69,0
2/5/13,2,37.3380722,-121.795402,VISTA VERDE DR (L),FLINT AV,0,0,0,VISTA VERDE DR (L) & FLINT AV,25,2900,5,2200,32,1,25,0.02,61,44,52.5,0
4/5/15,2,37.2744799,-121.8935378,PLUMMER AV,FOXWORTHY AV,0,0,0,PLUMMER AV & FOXWORTHY AV,25,4350,8,2200,31,0,26.5,0.03,69,47,58,0
4/5/15,14,37.2689623,-121.8337982,SKYWAY DR,SNELL AV,0,0,0,SKYWAY DR & SNELL AV,35,1925,9,8700,39,0,34,0.03,69,47,58,0
4/5/15,20,37.250321,-121.872109,BLOSSOM HILL RD,W CITY LIMIT,0,0,0,BLOSSOM HILL RD & W CITY LIMIT,35,10600,20,18700,42,0,37,0.03,69,47,58,0
6/20/13,8,37.4129152,-121.9416344,BAYPOINTE PW,BAYPOINTE DR,0,0,0,BAYPOINTE PW & BAYPOINTE DR,35,2950,6,3300,37,0,32.5,0,81,56,68.5,0
11/19/13,21,37.330418,-121.7893702,FLINT AV,NORWOOD AV,0,0,0,FLINT AV & NORWOOD AV,30,7700,11,2900,34,0,30.5,0.03,64,46,55,0
11/25/13,8,37.3904627,-121.842445,PIEDMONT RD,PENITENCIA CREEK RD,0,0,0,PIEDMONT RD & PENITENCIA CREEK RD,35,5500,42,13600,38.3,0,34,0.07,61,44,52.5,0
11/5/13,23,37.3173025,-121.9500432,TISCH WY,WINCHESTER BL,0,0,0,TISCH WY & WINCHESTER BL,35,1990,9,6100,37,0,34,0,69,48,58.5,0
7/8/15,8,37.2686473,-121.8080068,SNOW DR,BRANHAM LN EAST,0,0,0,SNOW DR & BRANHAM LN EAST,25,6050,8,1600,25,0,21,0,84,57,70.5,0
