,Accident_Date,Accident_Time,LONGITUDE,LATITUDE,AStreet,BStreet,FatalInjuries,MajorInjuries,Involving,Nearest_Intersection,SPD,LEN,ACC,VOL,F85th,LOCAL,F50th,Precip,Air max,min,obs
763,2017-07-01,02:25:00.000Z,-121.86786459999999,37.30131024,LITTLE ORCHARD ST,PERRYMONT AV,1,0,0,285' north of LITTLE ORCHARD ST & PERRYMONT AV,40,4100,17,9100,39.7,0,36.0,0.0,83,58,70.5
764,2017-07-04,21:51:00.000Z,-121.8991365,37.33212414,DELMAS AV,SANTA CLARA ST,0,2,0,DELMAS AV & SANTA CLARA ST,25,2700,4,1200,27.5,0,24.0,0.0,83,57,70.0
765,2017-07-05,16:40:00.000Z,-121.8430176,37.29400023,GARDEN AV,LEWIS RD,0,1,0,GARDEN AV & LEWIS RD,30,3900,23,6250,32.5,0,29.5,0.0,82,57,69.5
766,2017-07-08,17:48:00.000Z,-121.8387007,37.36578133,CAPITOL AV,MADDEN AV,0,1,0,CAPITOL AV & MADDEN AV,35,3054,30,29000,41.0,0,36.0,0.0,84,57,70.5
767,2017-07-08,22:41:00.000Z,-121.86601110000001,37.26564856,BRANHAM LN,PEARL AV,0,1,1,BRANHAM LN & PEARL AV,35,3440,8,7900,39.0,0,37.0,0.0,84,57,70.5
768,2017-07-09,15:15:00.000Z,-121.7057209,37.18398829,MONTEREY RD,PALM AV,0,1,0,MONTEREY RD & PALM AV,45,10240,103,39950,47.0,0,42.0,0.0,83,58,70.5
769,2017-07-10,08:23:00.000Z,-121.9291581,37.40380312,CISCO WY,RIVER OAKS PW,0,1,0,CISCO WY & RIVER OAKS PW,35,7600,8,6500,38.0,0,32.7,0.0,83,58,70.5
770,2017-07-13,21:36:00.000Z,-121.73641699999999,37.20113363,BAILEY AV,SANTA TERESA BL,1,0,0,600' south of BAILEY AV & SANTA TERESA BL,50,13100,22,6500,55.5,0,48.5,0.0,85,59,72.0
771,2017-07-17,01:33:00.000Z,-121.8270195,37.35083834,CAPITOL EX,STORY RD,0,1,0,CAPITOL EX & STORY RD,35,8200,196,28850,40.5,0,36.5,0.0,83,59,71.0
772,2017-07-25,05:14:00.000Z,-121.84312209999999,37.33990863,KING RD,STORY RD,0,1,1,KING RD & STORY RD,35,14500,300,23900,37.8,0,34.0,0.0,82,59,70.5
773,2017-07-27,08:30:00.000Z,-121.90348359999999,37.22581281,CAMDEN AV,COLEMAN RD,0,1,2,CAMDEN AV & COLEMAN RD,40,10750,27,9900,43.0,0,39.3,0.0,82,58,70.0
774,2017-07-28,01:41:00.000Z,-121.77286200000002,37.24677778,RUE FERRARI ,SILICON VALLEY BL,0,1,0,107' north of RUE FERRARI  & SILICON VALLEY BL,45,7000,13,4700,48.5,0,43.5,0.0,82,58,70.0
775,2017-07-28,08:35:00.000Z,-121.9038095,37.24014065,CAMDEN AV,KOOSER RD,0,1,2,CAMDEN AV & KOOSER RD,35,5480,16,11550,40.0,0,36.0,0.0,82,58,70.0
776,2017-07-29,16:33:00.000Z,-121.91097409999999,37.3165836,PARKMOOR AV,RACE ST,1,0,2,PARKMOOR AV & RACE ST,30,2000,12,10250,33.0,0,29.0,0.0,81,58,69.5
777,2017-07-30,03:47:00.000Z,-121.8397868,37.36679978,CAPITOL AV,GAY AV,0,1,0,CAPITOL AV & GAY AV,35,18700,76,21150,40.0,0,36.0,0.0,83,58,70.5
778,2017-07-30,14:46:00.000Z,-121.8816373,37.31103015,ALMA AV,LICK AV,0,1,0,ALMA AV & LICK AV,30,5000,50,7900,33.3,0,30.0,0.0,83,58,70.5
779,2017-08-02,16:02:00.000Z,-121.9123321,37.28034273,CURTNER AV,MERIDIAN AV,0,1,1,CURTNER AV & MERIDIAN AV,35,7500,37,15350,39.7,0,36.7,0.0,82,59,70.5
780,2017-08-04,18:13:00.000Z,-121.91374579999999,37.3207576,AUZERAIS AV,MERIDIAN AV,0,1,0,AUZERAIS AV & MERIDIAN AV,25,5950,34,5250,28.5,0,24.5,0.0,82,59,70.5
781,2017-08-06,15:18:00.000Z,-121.76323899999998,37.22207853,CHELTENHAM WY,SANTA TERESA BL,0,1,0,195' north of CHELTENHAM WY & SANTA TERESA BL,45,5300,13,11650,48.3,0,43.7,0.0,83,59,71.0
782,2017-08-11,14:51:00.000Z,-121.8990835,37.30564861,FINANCIAL SQUARE ,LINCOLN AV,0,1,1,FINANCIAL SQUARE  & LINCOLN AV,30,3775,19,11300,32.5,0,29.5,0.0,82,59,70.5
783,2017-08-14,07:55:00.000Z,-121.83633470000001,37.29646429,INDEPENDENCE DR,SENTER RD,0,1,2,INDEPENDENCE DR & SENTER RD,40,15150,187,23450,42.8,0,38.5,0.0,82,59,70.5
784,2017-08-14,11:35:00.000Z,-121.884204,37.33919716,SANTA CLARA ST,SEVENTH ST,0,1,1,SANTA CLARA ST & SEVENTH ST,30,7300,79,12500,34.0,0,30.5,0.0,82,59,70.5
785,2017-08-15,21:24:00.000Z,-121.7659172,37.3223535,MURILLO AV,ROSE TERRASSE ,0,1,0,MURILLO AV & ROSE TERRASSE ,35,2900,0,1150,39.0,0,35.0,0.0,82,59,70.5
786,2017-08-19,15:20:00.000Z,-121.8973246,37.30362059,LINCOLN AV,MINNESOTA AV,0,1,1,232' north of LINCOLN AV & MINNESOTA AV,25,4800,11,850,28.5,0,24.5,0.0,80,58,69.0
787,2017-08-19,19:11:00.000Z,-121.7951783,37.26338326,BRODERICK DR,COYOTE RD,0,1,0,BRODERICK DR & COYOTE RD,35,9900,12,8700,37.5,0,34.5,0.0,80,58,69.0
788,2017-08-20,01:47:00.000Z,-121.82376880000001,37.28308452,RUDD CT,SENTER RD,0,1,0,RUDD CT & SENTER RD,35,3100,20,6100,37.0,0,34.0,0.02,79,58,68.5
789,2017-08-23,11:09:00.000Z,-122.0322699,37.30607075,DE ANZA BL,ROLLINGDELL DR,0,1,0,DE ANZA BL & ROLLINGDELL DR,35,5650,18,15700,40.0,0,36.5,0.0,82,58,70.0
790,2017-08-23,22:49:00.000Z,-121.97661090000001,37.29078373,LATIMER AV,SAN TOMAS RD,0,1,0,376' north of LATIMER AV & SAN TOMAS RD,35,5100,20,12900,38.7,0,34.7,0.0,82,58,70.0
791,2017-08-26,01:52:00.000Z,-121.81750670000001,37.251464399999996,BLOSSOM HILL RD,LEAN AV,0,1,0,155' east of BLOSSOM HILL RD & LEAN AV,35,2800,19,6450,38.0,0,34.0,0.0,82,58,70.0
792,2017-08-30,06:29:00.000Z,-121.83322720000001,37.29342558,CAPITOL EX,SENTER RD,1,0,1,1580' east of CAPITOL EX & SENTER RD,40,15150,187,23450,42.8,0,38.5,0.0,81,59,70.0
793,2017-08-31,07:55:00.000Z,-121.90393600000002,37.31242082,COE AV,LINCOLN AV,0,1,0,132' east of COE AV & LINCOLN AV,35,3600,73,21700,36.5,0,32.5,0.0,84,59,71.5
794,2017-09-07,18:53:00.000Z,-121.91142079999999,37.32350544,RACE ST,SAN CARLOS ST,1,0,1,100' west of RACE ST & SAN CARLOS ST,25,2800,16,11400,29.7,0,26.7,0.0,83,58,70.5
795,2017-09-11,22:56:00.000Z,-121.90538070000001,37.38220651,BROKAW RD,NIMITZ FR,0,1,2,126' west of BROKAW RD & NIMITZ FR,30,2170,3,4400,33.0,0,30.0,0.0,82,57,69.5
796,2017-09-11,23:00:00.000Z,-121.8200668,37.34074263,CAPITOL EX,OCALA AV,1,0,0,170' east of CAPITOL EX & OCALA AV,35,3600,26,20000,38.0,0,34.5,0.0,82,57,69.5
797,2017-09-15,08:27:00.000Z,-121.9566199,37.30155381,ESSEX WY,PAYNE AV,0,1,1,ESSEX WY & PAYNE AV,30,2640,5,1700,31.5,0,28.0,0.0,78,57,67.5
798,2017-09-15,06:46:00.000Z,-121.82670729999998,37.36696554,ALUM ROCK AV,MANNING AV,0,1,1,ALUM ROCK AV & MANNING AV,35,3054,30,29000,41.0,0,36.0,0.0,78,57,67.5
799,2017-09-15,20:25:00.000Z,-121.88939140000001,37.25963564,BRANHAM LN,CAPAY DR,0,1,0,BRANHAM LN & CAPAY DR,30,5400,9,3850,34.5,0,31.0,0.0,78,57,67.5
800,2017-09-16,22:44:00.000Z,-121.86335530000001,37.36067521,KING RD,SCHULTE DR,0,1,0,KING RD & SCHULTE DR,40,13100,281,29500,41.3,0,37.3,0.02,79,56,67.5
801,2017-09-18,20:28:00.000Z,-121.9485432,37.25786479,BASCOM AV,WHITE OAKS AV,0,1,1,330' north of BASCOM AV & WHITE OAKS AV,30,4385,4,3650,33.5,0,29.5,0.0,80,58,69.0
802,2017-09-19,21:06:00.000Z,-121.8101586,37.26026895,CHYNOWETH AV,MONTEREY RD,0,1,1,830' south of CHYNOWETH AV & MONTEREY RD,30,950,2,4000,37.0,1,30.0,0.01,82,56,69.0
803,2017-09-20,22:31:00.000Z,-121.83314320000001,37.33210535,BERMUDA WY,OCALA AV,1,0,1,235' east of BERMUDA WY & OCALA AV,35,5400,38,11050,39.3,0,34.7,0.0,83,56,69.5
804,2017-09-20,10:24:00.000Z,-121.93973429999998,37.26515415,CALVIN AV,CAMDEN AV,0,1,0,CALVIN AV & CAMDEN AV,25,6973,14,1900,30.7,0,27.3,0.0,83,56,69.5
805,2017-09-21,00:19:00.000Z,-121.91983689999999,37.37178931,AIRPORT PW,OLD BAYSHORE HW,0,1,1,145' west of AIRPORT PW & OLD BAYSHORE HW,35,2200,8,10400,38.0,0,33.0,0.0,82,57,69.5
806,2017-09-22,17:18:00.000Z,-121.7998979,37.25309016,ENDICOTT BL,GREAT OAKS BL,0,1,0,3500' north of ENDICOTT BL & GREAT OAKS BL,35,3700,4,5100,38.5,0,34.0,0.02,82,57,69.5
807,2017-09-26,17:53:00.000Z,-121.87624620000001,37.25906315,ALMADEN EX,CHERRY AV,1,0,2,ALMADEN EX & CHERRY AV,35,13450,54,7200,37.3,0,33.3,0.01,80,56,68.0
808,2017-09-27,21:40:00.000Z,-121.8991365,37.33212414,DELMAS AV,SANTA CLARA ST,0,1,1,295' west of DELMAS AV & SANTA CLARA ST,25,2700,4,1200,27.5,0,24.0,0.0,79,57,68.0
809,2017-10-02,14:03:00.000Z,-121.83176929999999,37.32829181,CUNNINGHAM AV,KING RD,0,1,1,CUNNINGHAM AV & KING RD,35,3520,9,4100,38.5,0,35.0,0.01,77,56,66.5
810,2017-10-04,08:56:00.000Z,-121.82835870000001,37.28835711,SENTER RD,SEVEN TREES VILLAGE WY,1,0,0,150' north of SENTER RD & SEVEN TREES VILLAGE WY,30,1850,17,9025,34.0,0,31.0,0.02,77,55,66.0
811,2017-10-05,20:24:00.000Z,-121.9434877,37.26347367,BASCOM AV,SHELLEY AV,1,0,1,125' north of BASCOM AV & SHELLEY AV,40,4051,17,20100,44.5,0,39.5,0.01,78,54,66.0
812,2017-10-05,08:10:00.000Z,-121.8860416,37.33583663,FOURTH ST,SAN FERNANDO ST,0,1,1,FOURTH ST & SAN FERNANDO ST,25,1500,21,6350,26.0,0,23.0,0.01,78,54,66.0
813,2017-10-05,03:01:00.000Z,-121.8403501,37.34177099,BAL HARBOR WY,STORY RD,0,1,2,BAL HARBOR WY & STORY RD,35,8200,197,17650,36.3,0,32.5,0.01,78,54,66.0
814,2017-10-06,17:09:00.000Z,-121.8916878,37.33766024,FIRST ST,ST JOHN ST,0,1,2,FIRST ST & ST JOHN ST,20,3250,33,4300,21.5,0,19.5,0.0,78,55,66.5
815,2017-10-09,10:06:00.000Z,-121.86032420000001,37.27443076,CAPITOL EX,NARVAEZ AV,0,1,0,CAPITOL EX & NARVAEZ AV,35,3440,8,7900,39.0,0,37.0,0.02,79,54,66.5
816,2017-10-09,20:32:00.000Z,-121.8038489,37.23938306,COTTLE RD,HOSPITAL PW,0,1,1,COTTLE RD & HOSPITAL PW,40,9385,11,10850,44.0,0,40.0,0.02,79,54,66.5
817,2017-10-11,03:03:00.000Z,-121.8610259,37.28044604,HILLSDALE AV,MOUNTAIN SPRINGS DR,0,1,0,HILLSDALE AV & MOUNTAIN SPRINGS DR,35,2300,28,12100,39.0,0,35.0,0.0,76,53,64.5
818,2017-10-12,15:59:00.000Z,-121.86236670000001,37.37014261,EDUCATIONAL PARK DR,PINE HOLLOW CI,0,1,0,EDUCATIONAL PARK DR & PINE HOLLOW CI,30,4000,8,4800,32.0,0,28.5,0.04,76,53,64.5
819,2017-10-13,20:23:00.000Z,-121.82376540000001,37.32382383,HURAN DR,TULLY RD,0,1,1,HURAN DR & TULLY RD,35,6000,15,6250,39.5,0,35.0,0.09,76,53,64.5
820,2017-10-14,01:10:00.000Z,-121.8677483,37.32475017,ELEVENTH ST,KEYES ST,0,1,0,ELEVENTH ST & KEYES ST,30,14650,183,25700,34.3,0,30.5,0.0,77,53,65.0
821,2017-10-14,17:24:00.000Z,-121.8071919,37.30306044,COLT WY,SILVER CREEK RD,0,1,2,170' west of COLT WY & SILVER CREEK RD,30,3100,25,9700,32.5,0,28.5,0.0,77,53,65.0
822,2017-10-17,07:01:00.000Z,-121.8523966,37.39728755,MAUNA KEA LN,SIERRA RD,0,1,1,360' east of MAUNA KEA LN & SIERRA RD,35,2580,6,1100,38.0,0,32.5,0.01,76,52,64.0
823,2017-10-28,07:25:00.000Z,-121.7870587,37.32484443,QUIMBY RD,REMINGTON WY,0,1,1,QUIMBY RD & REMINGTON WY,40,9000,27,15200,43.5,0,39.0,0.03,71,51,61.0
824,2017-10-29,10:21:00.000Z,-121.8341514,37.28393095,CAPITOL EX,SEVEN TREES BL,2,1,0,440' south of CAPITOL EX & SEVEN TREES BL,35,9700,139,11850,39.5,0,35.5,0.08,69,51,60.0
825,2017-10-31,20:53:00.000Z,-121.8701071,37.31257391,MONTEREY RD,SAN JOSE AV,1,0,1,126' north of MONTEREY RD & SAN JOSE AV,25,4830,19,7950,29.5,0,26.5,0.02,69,50,59.5
826,2017-11-06,17:55:00.000Z,-121.9081169,37.3625615,GISH RD,KERLEY DR,0,1,1,GISH RD & KERLEY DR,30,2300,13,10200,34.0,0,30.5,0.02,69,49,59.0
827,2017-11-07,18:36:00.000Z,-121.7983138,37.32867162,NORWOOD AV,WHITE RD,1,1,0,310' north of NORWOOD AV & WHITE RD,35,7640,15,3000,37.5,0,33.0,0.05,68,49,58.5
828,2017-11-12,20:27:00.000Z,-121.8306503,37.23879684,SNELL AV,TUSCARORA DR,0,1,2,132' north of SNELL AV & TUSCARORA DR,40,5320,37,14250,42.5,0,38.5,0.08,66,46,56.0
829,2017-11-20,17:00:00.000Z,-121.9096591,37.25342615,ROSS AV,ROSS CI,0,1,1,ROSS AV & ROSS CI,30,7500,36,8500,34.7,0,31.0,0.06,63,45,54.0
830,2017-11-24,20:49:00.000Z,-121.7659172,37.3223535,MURILLO AV,ROSE TERRASSE ,1,0,0,MURILLO AV & ROSE TERRASSE ,35,2900,0,1150,39.0,0,35.0,0.09,61,44,52.5
831,2017-11-25,18:56:00.000Z,-121.87158159999998,37.25390863,FOXCHASE DR,SANCHEZ DR,0,1,0,60' south of FOXCHASE DR & SANCHEZ DR,35,1880,1,5550,39.0,0,35.5,0.07,61,44,52.5
832,2017-12-03,08:02:00.000Z,-121.90166370000001,37.30927091,EL ABRA WY,LINCOLN AV,0,1,0,50' south of EL ABRA WY & LINCOLN AV,30,3775,19,11300,32.5,0,29.5,0.07,61,43,52.0
833,2017-12-04,13:24:00.000Z,-121.8685433,37.27119458,CLARKSTON DR,PEARL AV,0,1,2,CLARKSTON DR & PEARL AV,40,7200,32,10600,42.3,0,38.7,0.03,60,42,51.0
834,2017-12-05,18:32:00.000Z,-121.9072983,37.32622172,CLEAVES AV,PARK AV,0,1,1,99' east of CLEAVES AV & PARK AV,25,920,4,2900,28.0,0,25.0,0.06,60,44,52.0
835,2017-12-08,14:15:00.000Z,-121.80552709999999,37.24621337,BESWICK DR,HERLONG AV,0,1,0,BESWICK DR & HERLONG AV,35,2700,11,7150,39.0,0,35.0,0.07,61,44,52.5
836,2017-12-08,21:01:00.000Z,-121.8501331,37.36526377,JACKSON AV,MCKEE RD,0,1,0,JACKSON AV & MCKEE RD,35,7530,49,15150,38.5,0,35.0,0.07,61,44,52.5
837,2017-12-11,10:54:00.000Z,-121.8858896,37.34719616,TENTH ST,WASHINGTON ST,1,0,0,TENTH ST & WASHINGTON ST,35,3700,10,11750,39.0,0,34.5,0.1,59,44,51.5
838,2017-12-12,06:43:00.000Z,-121.81915990000002,37.35614669,STORY RD,WHITE RD,0,1,0,STORY RD & WHITE RD,30,2600,25,6150,33.5,0,29.5,0.12,58,43,50.5
839,2017-12-14,19:13:00.000Z,-121.84766699999999,37.30796347,SENTER RD,TULLY RD,0,1,0,SENTER RD & TULLY RD,30,3900,23,6250,32.5,0,29.5,0.13,58,44,51.0
840,2017-12-16,23:09:00.000Z,-121.86883519999999,37.32620044,BESTOR ST,ELEVENTH ST,0,1,1,BESTOR ST & ELEVENTH ST,30,14650,183,25700,34.3,0,30.5,0.05,59,41,50.0
841,2017-12-16,02:39:00.000Z,-121.93204640000002,37.3278105,BASCOM AV,NAGLEE AV,0,1,0,75' north of BASCOM AV & NAGLEE AV,35,5040,19,11900,38.0,0,34.5,0.05,59,41,50.0
842,2017-12-17,18:43:00.000Z,-121.9014183,37.25382208,BRANHAM LN,DENT AV,0,1,1,176' west of BRANHAM LN & DENT AV,30,5000,5,2350,33.0,0,29.0,0.06,59,41,50.0
843,2017-12-18,02:04:00.000Z,-121.8902983,37.25937706,BRANHAM LN,JARVIS AV,0,1,0,BRANHAM LN & JARVIS AV,30,5400,9,3850,34.5,0,31.0,0.08,59,42,50.5
844,2017-12-20,08:41:00.000Z,-121.81785090000001,37.32376011,EDGEVIEW DR,QUIMBY RD,1,2,0,EDGEVIEW DR & QUIMBY RD,35,4082,80,17100,39.5,0,35.5,0.1,57,41,49.0
845,2017-12-21,14:58:00.000Z,-121.8628267,37.30526059,MONTEREY RD,THE PLANT DW,0,1,0,100' south of MONTEREY RD & THE PLANT DW,35,5970,130,30800,39.7,0,34.7,0.16,56,41,48.5
846,2017-12-21,13:45:00.000Z,-121.81869850000001,37.31480942,ALDRICH WY,KING RD,0,1,0,ALDRICH WY & KING RD,35,14500,300,23900,37.8,0,34.0,0.16,56,41,48.5
847,2017-12-21,02:25:00.000Z,-121.86937830000001,37.36681335,KING RD,MABURY RD,1,0,2,51' east of KING RD & MABURY RD,40,6650,32,12400,41.5,0,38.0,0.16,56,41,48.5
848,2017-12-22,10:27:00.000Z,-121.9134142,37.3406466,STOCKTON AV,TAYLOR ST,0,1,0,120' west of STOCKTON AV & TAYLOR ST,30,1900,4,4550,29.0,0,25.0,0.11,55,40,47.5
849,2017-12-24,16:48:00.000Z,-121.8735851,37.29371094,CURTNER AV,GUADALUPE FR,1,0,1,51' west of CURTNER AV & GUADALUPE FR,30,800,8,2250,31.0,0,28.0,0.04,57,40,48.5
850,2017-12-26,10:30:00.000Z,-121.86889840000002,37.31135782,MONTEREY RD,PHELAN AV,0,1,2,MONTEREY RD & PHELAN AV,25,4830,19,7950,29.5,0,26.5,0.04,57,40,48.5
851,2017-12-28,21:36:00.000Z,-121.95001840000002,37.30421721,FIRESIDE DR,WINCHESTER BL,0,1,1,200' north of FIRESIDE DR & WINCHESTER BL,25,2430,2,1450,28.5,0,24.0,0.15,56,42,49.0
852,2017-12-29,10:33:00.000Z,-121.86871540000001,37.31840278,ALMA AV,SEVENTH ST,0,1,0,323' south of ALMA AV & SEVENTH ST,30,5000,50,7900,33.3,0,30.0,0.23,56,42,49.0
